filename,duration,rms_mean,rms_std,rms_max,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,pitch_mean,pitch_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,mel_spectrogram_mean,mel_spectrogram_std,VideoNumber,"GroupN(1=low(1-3),2=neutral(4-6),3=high(7-10))",PrefereneMean,PurchaseDesireMean,NarrativeInterityMean,EmpathyMean,TotalTime(S),ShotNumber,ShotMean,ad_id,id,std_x,std_y,combined_std,convex_hull_area,convex_hull_area_shapely,mean_euclidean_distance,intercept,preference,purchase
19+Baby Formula - Introducing Enfamil Premium A2 _ Enfamil.mp3,30.09,0.10556666,0.059222065,0.34953463,0.0384647699049961,0.0437250472871087,1964.2689958572455,1520.141351956161,2691.9817521233817,1047.4282488454453,135.33380192889354,222.451368766631,-275.57162,84.85262,149.34753,43.557568,24.5323,35.8545,31.26219,24.988373,5.4313,20.18112,13.268516,18.492891,-25.692215,19.516323,7.650689,15.676326,-13.945024,13.767593,-9.316031,13.423666,3.365526,13.915968,-11.904734,13.400697,-4.0475492,11.312303,0.30113253,0.3234439,0.24727781,0.25241643,0.32122648,0.34688252,0.23947448,0.2436923,0.24250332,0.28966415,0.23868103,0.26031908,0.36484942,0.27661225,0.59187543,0.38003394,0.40882623,0.2781862,0.25249788,0.27095884,0.24846934,0.29046357,0.29254127,0.3103251,2.819751,27.216234,19,2,7.0,6.8,5.2,7.4,31,7,4.428571428571429,19+Baby Formula - Introducing Enfamil Premium A2 _ Enfamil.mp4,R_2aPO3Z3lLdlzIey,0.083282484772322,0.057274127506094,0.101075704061047,0.038956404320987,0.038956404320987,0.08261641915758301,1,2,3
19+Baby Formula - Introducing Enfamil Premium A2 _ Enfamil.mp3,30.09,0.10556666,0.059222065,0.34953463,0.0384647699049961,0.0437250472871087,1964.2689958572455,1520.141351956161,2691.9817521233817,1047.4282488454453,135.33380192889354,222.451368766631,-275.57162,84.85262,149.34753,43.557568,24.5323,35.8545,31.26219,24.988373,5.4313,20.18112,13.268516,18.492891,-25.692215,19.516323,7.650689,15.676326,-13.945024,13.767593,-9.316031,13.423666,3.365526,13.915968,-11.904734,13.400697,-4.0475492,11.312303,0.30113253,0.3234439,0.24727781,0.25241643,0.32122648,0.34688252,0.23947448,0.2436923,0.24250332,0.28966415,0.23868103,0.26031908,0.36484942,0.27661225,0.59187543,0.38003394,0.40882623,0.2781862,0.25249788,0.27095884,0.24846934,0.29046357,0.29254127,0.3103251,2.819751,27.216234,19,2,7.0,6.8,5.2,7.4,31,7,4.428571428571429,19+Baby Formula - Introducing Enfamil Premium A2 _ Enfamil.mp4,R_u7DOP1sJ19ZOsxz,0.085877133836151,0.091823621772051,0.125723743307495,0.05760754243827101,0.05760754243827101,0.10913890647444101,1,2,3
2+1950's Pet Evaporated Milk Baby Commercial.mp3,83.2,0.068129934,0.032221545,0.15487061,0.0345770164033068,0.0142020680084375,948.5907620602288,336.5937892693249,828.4634321546346,243.279430787578,135.67465153302126,136.91643718734016,-331.0305,28.385548,235.08101,28.562477,-6.2274013,16.471033,-27.669893,9.836745,5.453254,10.504557,-15.17222,7.8973365,-7.871345,7.197396,4.48632,6.84056,-9.048227,6.346831,-9.079884,6.9030175,-7.9947634,7.1706223,-12.855346,6.599846,-5.167246,6.863014,0.43616617,0.3457783,0.2894526,0.23183547,0.29185978,0.34720364,0.23945004,0.24773417,0.39825365,0.29118595,0.4482215,0.34356457,0.2818717,0.24705534,0.30183157,0.31595868,0.30384964,0.25166908,0.46682522,0.32897088,0.45075417,0.31430006,0.39453655,0.28191146,1.0821272,5.536664,2,2,5.0,4.0,5.0,6.33333333333333,84,9,9.333333333333334,2+1950's Pet Evaporated Milk Baby Commercial.mp4,R_245TtI9FfImM2ZM,0.048247873955165006,0.05742685357080501,0.07500467220271201,0.018565538194444002,0.018565538194444002,0.066673636346253,1,2,2
2+1950's Pet Evaporated Milk Baby Commercial.mp3,83.2,0.068129934,0.032221545,0.15487061,0.0345770164033068,0.0142020680084375,948.5907620602288,336.5937892693249,828.4634321546346,243.279430787578,135.67465153302126,136.91643718734016,-331.0305,28.385548,235.08101,28.562477,-6.2274013,16.471033,-27.669893,9.836745,5.453254,10.504557,-15.17222,7.8973365,-7.871345,7.197396,4.48632,6.84056,-9.048227,6.346831,-9.079884,6.9030175,-7.9947634,7.1706223,-12.855346,6.599846,-5.167246,6.863014,0.43616617,0.3457783,0.2894526,0.23183547,0.29185978,0.34720364,0.23945004,0.24773417,0.39825365,0.29118595,0.4482215,0.34356457,0.2818717,0.24705534,0.30183157,0.31595868,0.30384964,0.25166908,0.46682522,0.32897088,0.45075417,0.31430006,0.39453655,0.28191146,1.0821272,5.536664,2,2,5.0,4.0,5.0,6.33333333333333,84,9,9.333333333333334,2+1950's Pet Evaporated Milk Baby Commercial.mp4,R_3HHe0sqWjR1Vr6F,0.098302750377442,0.09121559149713,0.13410337379775802,0.072153501157407,0.072153501157407,0.12190545243728601,1,2,2
2+1950's Pet Evaporated Milk Baby Commercial.mp3,83.2,0.068129934,0.032221545,0.15487061,0.0345770164033068,0.0142020680084375,948.5907620602288,336.5937892693249,828.4634321546346,243.279430787578,135.67465153302126,136.91643718734016,-331.0305,28.385548,235.08101,28.562477,-6.2274013,16.471033,-27.669893,9.836745,5.453254,10.504557,-15.17222,7.8973365,-7.871345,7.197396,4.48632,6.84056,-9.048227,6.346831,-9.079884,6.9030175,-7.9947634,7.1706223,-12.855346,6.599846,-5.167246,6.863014,0.43616617,0.3457783,0.2894526,0.23183547,0.29185978,0.34720364,0.23945004,0.24773417,0.39825365,0.29118595,0.4482215,0.34356457,0.2818717,0.24705534,0.30183157,0.31595868,0.30384964,0.25166908,0.46682522,0.32897088,0.45075417,0.31430006,0.39453655,0.28191146,1.0821272,5.536664,2,2,5.0,4.0,5.0,6.33333333333333,84,9,9.333333333333334,2+1950's Pet Evaporated Milk Baby Commercial.mp4,R_6SBOxXQdGVEwyPL,0.08593186811883001,0.091160921862176,0.12527808919820702,0.062401138117283005,0.062401138117283005,0.11358512008088001,1,2,2
20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp3,30.05,0.050485127,0.03579899,0.14022133,0.0512410528920432,0.071746496275438,2020.4672142668608,1744.9920705488794,2358.4418730665825,1094.6047625813678,178.64716298002466,363.0137260182878,-349.17484,98.27202,147.6217,43.3875,8.454201,37.89324,25.085999,29.198248,-2.3494103,21.896988,15.472073,16.108715,-11.890895,19.792864,13.7203045,15.769843,-10.802017,11.011861,-8.9795065,11.530984,-5.096455,12.127348,-6.610346,10.939601,-0.19090344,10.249057,0.31001216,0.33274552,0.42205125,0.3085341,0.52567214,0.36714384,0.40515175,0.29132342,0.3258363,0.30166143,0.2902501,0.29401255,0.34215432,0.33071586,0.32046297,0.3271012,0.29678717,0.26397988,0.37575155,0.3380907,0.3000558,0.27454215,0.2679251,0.3033086,0.72347665,6.5536385,20,3,7.14285714285714,7.14285714285714,4.28571428571429,7.28571428571429,31,9,3.4444444444444446,20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp4,R_2So6AHOrgO8Dxbu,0.063741290481669,0.106220484493695,0.12387793765777601,0.07289978780864101,0.07289978780864101,0.10084952935492701,1,3,3
20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp3,30.05,0.050485127,0.03579899,0.14022133,0.0512410528920432,0.071746496275438,2020.4672142668608,1744.9920705488794,2358.4418730665825,1094.6047625813678,178.64716298002466,363.0137260182878,-349.17484,98.27202,147.6217,43.3875,8.454201,37.89324,25.085999,29.198248,-2.3494103,21.896988,15.472073,16.108715,-11.890895,19.792864,13.7203045,15.769843,-10.802017,11.011861,-8.9795065,11.530984,-5.096455,12.127348,-6.610346,10.939601,-0.19090344,10.249057,0.31001216,0.33274552,0.42205125,0.3085341,0.52567214,0.36714384,0.40515175,0.29132342,0.3258363,0.30166143,0.2902501,0.29401255,0.34215432,0.33071586,0.32046297,0.3271012,0.29678717,0.26397988,0.37575155,0.3380907,0.3000558,0.27454215,0.2679251,0.3033086,0.72347665,6.5536385,20,3,7.14285714285714,7.14285714285714,4.28571428571429,7.28571428571429,31,9,3.4444444444444446,20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp4,R_2Y4KhwyNARJx9xU,0.056431534343978004,0.11324916453957701,0.12653019930960302,0.069378134645061,0.069378134645061,0.10751176762810301,1,3,3
20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp3,30.05,0.050485127,0.03579899,0.14022133,0.0512410528920432,0.071746496275438,2020.4672142668608,1744.9920705488794,2358.4418730665825,1094.6047625813678,178.64716298002466,363.0137260182878,-349.17484,98.27202,147.6217,43.3875,8.454201,37.89324,25.085999,29.198248,-2.3494103,21.896988,15.472073,16.108715,-11.890895,19.792864,13.7203045,15.769843,-10.802017,11.011861,-8.9795065,11.530984,-5.096455,12.127348,-6.610346,10.939601,-0.19090344,10.249057,0.31001216,0.33274552,0.42205125,0.3085341,0.52567214,0.36714384,0.40515175,0.29132342,0.3258363,0.30166143,0.2902501,0.29401255,0.34215432,0.33071586,0.32046297,0.3271012,0.29678717,0.26397988,0.37575155,0.3380907,0.3000558,0.27454215,0.2679251,0.3033086,0.72347665,6.5536385,20,3,7.14285714285714,7.14285714285714,4.28571428571429,7.28571428571429,31,9,3.4444444444444446,20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp4,R_3JmvlmX1EVguYhF,0.060981971962969006,0.117523434678512,0.13240301583848801,0.065727478780864,0.065727478780864,0.118168262926423,1,3,3
20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp3,30.05,0.050485127,0.03579899,0.14022133,0.0512410528920432,0.071746496275438,2020.4672142668608,1744.9920705488794,2358.4418730665825,1094.6047625813678,178.64716298002466,363.0137260182878,-349.17484,98.27202,147.6217,43.3875,8.454201,37.89324,25.085999,29.198248,-2.3494103,21.896988,15.472073,16.108715,-11.890895,19.792864,13.7203045,15.769843,-10.802017,11.011861,-8.9795065,11.530984,-5.096455,12.127348,-6.610346,10.939601,-0.19090344,10.249057,0.31001216,0.33274552,0.42205125,0.3085341,0.52567214,0.36714384,0.40515175,0.29132342,0.3258363,0.30166143,0.2902501,0.29401255,0.34215432,0.33071586,0.32046297,0.3271012,0.29678717,0.26397988,0.37575155,0.3380907,0.3000558,0.27454215,0.2679251,0.3033086,0.72347665,6.5536385,20,3,7.14285714285714,7.14285714285714,4.28571428571429,7.28571428571429,31,9,3.4444444444444446,20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp4,R_1gtBW8CXODCZhz2,0.056418239297944005,0.129571629218863,0.14132170683907902,0.067009066358024,0.067009066358024,0.127663429454832,1,3,3
20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp3,30.05,0.050485127,0.03579899,0.14022133,0.0512410528920432,0.071746496275438,2020.4672142668608,1744.9920705488794,2358.4418730665825,1094.6047625813678,178.64716298002466,363.0137260182878,-349.17484,98.27202,147.6217,43.3875,8.454201,37.89324,25.085999,29.198248,-2.3494103,21.896988,15.472073,16.108715,-11.890895,19.792864,13.7203045,15.769843,-10.802017,11.011861,-8.9795065,11.530984,-5.096455,12.127348,-6.610346,10.939601,-0.19090344,10.249057,0.31001216,0.33274552,0.42205125,0.3085341,0.52567214,0.36714384,0.40515175,0.29132342,0.3258363,0.30166143,0.2902501,0.29401255,0.34215432,0.33071586,0.32046297,0.3271012,0.29678717,0.26397988,0.37575155,0.3380907,0.3000558,0.27454215,0.2679251,0.3033086,0.72347665,6.5536385,20,3,7.14285714285714,7.14285714285714,4.28571428571429,7.28571428571429,31,9,3.4444444444444446,20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp4,R_pcjQCK9dAmqufrX,0.071613104408597,0.12656249669236502,0.1454183698576,0.090033034336419,0.090033034336419,0.12409857932189701,1,3,3
20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp3,30.05,0.050485127,0.03579899,0.14022133,0.0512410528920432,0.071746496275438,2020.4672142668608,1744.9920705488794,2358.4418730665825,1094.6047625813678,178.64716298002466,363.0137260182878,-349.17484,98.27202,147.6217,43.3875,8.454201,37.89324,25.085999,29.198248,-2.3494103,21.896988,15.472073,16.108715,-11.890895,19.792864,13.7203045,15.769843,-10.802017,11.011861,-8.9795065,11.530984,-5.096455,12.127348,-6.610346,10.939601,-0.19090344,10.249057,0.31001216,0.33274552,0.42205125,0.3085341,0.52567214,0.36714384,0.40515175,0.29132342,0.3258363,0.30166143,0.2902501,0.29401255,0.34215432,0.33071586,0.32046297,0.3271012,0.29678717,0.26397988,0.37575155,0.3380907,0.3000558,0.27454215,0.2679251,0.3033086,0.72347665,6.5536385,20,3,7.14285714285714,7.14285714285714,4.28571428571429,7.28571428571429,31,9,3.4444444444444446,20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp4,R_3n75JGLz1DIwqsc,0.062528044762457,0.125299291662637,0.14003452743153902,0.079781539351851,0.079781539351851,0.125123157787419,1,3,3
20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp3,30.05,0.050485127,0.03579899,0.14022133,0.0512410528920432,0.071746496275438,2020.4672142668608,1744.9920705488794,2358.4418730665825,1094.6047625813678,178.64716298002466,363.0137260182878,-349.17484,98.27202,147.6217,43.3875,8.454201,37.89324,25.085999,29.198248,-2.3494103,21.896988,15.472073,16.108715,-11.890895,19.792864,13.7203045,15.769843,-10.802017,11.011861,-8.9795065,11.530984,-5.096455,12.127348,-6.610346,10.939601,-0.19090344,10.249057,0.31001216,0.33274552,0.42205125,0.3085341,0.52567214,0.36714384,0.40515175,0.29132342,0.3258363,0.30166143,0.2902501,0.29401255,0.34215432,0.33071586,0.32046297,0.3271012,0.29678717,0.26397988,0.37575155,0.3380907,0.3000558,0.27454215,0.2679251,0.3033086,0.72347665,6.5536385,20,3,7.14285714285714,7.14285714285714,4.28571428571429,7.28571428571429,31,9,3.4444444444444446,20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp4,R_1l3RW3PlFztkEYb,0.08316211835126201,0.129081414559923,0.15355112996477802,0.12207754629629601,0.12207754629629601,0.13303446290853702,1,3,3
20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp3,30.05,0.050485127,0.03579899,0.14022133,0.0512410528920432,0.071746496275438,2020.4672142668608,1744.9920705488794,2358.4418730665825,1094.6047625813678,178.64716298002466,363.0137260182878,-349.17484,98.27202,147.6217,43.3875,8.454201,37.89324,25.085999,29.198248,-2.3494103,21.896988,15.472073,16.108715,-11.890895,19.792864,13.7203045,15.769843,-10.802017,11.011861,-8.9795065,11.530984,-5.096455,12.127348,-6.610346,10.939601,-0.19090344,10.249057,0.31001216,0.33274552,0.42205125,0.3085341,0.52567214,0.36714384,0.40515175,0.29132342,0.3258363,0.30166143,0.2902501,0.29401255,0.34215432,0.33071586,0.32046297,0.3271012,0.29678717,0.26397988,0.37575155,0.3380907,0.3000558,0.27454215,0.2679251,0.3033086,0.72347665,6.5536385,20,3,7.14285714285714,7.14285714285714,4.28571428571429,7.28571428571429,31,9,3.4444444444444446,20+Baby Formula - Introducing Enspire™ by Enfamil® _ Enfamil.mp4,R_2Xps7uqZpYygTm6,0.05683282873314201,0.115743543802862,0.12894393492466302,0.07484326774691301,0.07484326774691301,0.11178625198854801,1,3,3
21+Baby Life - Formula.mp3,17.07,0.067128204,0.04736084,0.17629638,0.0490767467921482,0.0627293164413384,2461.456354293683,1686.2445795315798,2967.9387503807134,1267.8374002606974,528.7802870467563,787.4698765587519,-275.97748,134.49237,122.49197,52.628365,-18.734295,16.316309,36.733932,20.867155,1.208408,16.942589,26.439127,15.003526,-9.765347,14.946857,19.049326,11.917155,-2.7949893,10.393657,11.857323,9.688762,-1.5072366,7.3281584,3.929051,7.4409547,-1.5492389,6.761484,0.5765018,0.34854084,0.49832594,0.30662203,0.46516365,0.29714784,0.4579049,0.2866005,0.53132516,0.34960538,0.50783634,0.33385152,0.46648842,0.30287746,0.5221879,0.34028316,0.48116374,0.31128705,0.47684664,0.3131463,0.45949283,0.28493014,0.51788646,0.30765727,1.2379402,11.007997,21,3,7.66666666666667,7.33333333333333,5.33333333333333,7.33333333333333,18,8,2.25,21+Baby Life - Formula.mp4,R_2WDsrmAlPtoO0HZ,0.099007119173251,0.06574224611830701,0.11884634016942401,0.057385706018518,0.057385706018518,0.1076514748888,1,3,3
21+Baby Life - Formula.mp3,17.07,0.067128204,0.04736084,0.17629638,0.0490767467921482,0.0627293164413384,2461.456354293683,1686.2445795315798,2967.9387503807134,1267.8374002606974,528.7802870467563,787.4698765587519,-275.97748,134.49237,122.49197,52.628365,-18.734295,16.316309,36.733932,20.867155,1.208408,16.942589,26.439127,15.003526,-9.765347,14.946857,19.049326,11.917155,-2.7949893,10.393657,11.857323,9.688762,-1.5072366,7.3281584,3.929051,7.4409547,-1.5492389,6.761484,0.5765018,0.34854084,0.49832594,0.30662203,0.46516365,0.29714784,0.4579049,0.2866005,0.53132516,0.34960538,0.50783634,0.33385152,0.46648842,0.30287746,0.5221879,0.34028316,0.48116374,0.31128705,0.47684664,0.3131463,0.45949283,0.28493014,0.51788646,0.30765727,1.2379402,11.007997,21,3,7.66666666666667,7.33333333333333,5.33333333333333,7.33333333333333,18,8,2.25,21+Baby Life - Formula.mp4,R_3Jk4FzIWPEWj500,0.078694310497221,0.056734771633225003,0.09701354965625801,0.035602334104938,0.035602334104938,0.08960894579063201,1,3,3
21+Baby Life - Formula.mp3,17.07,0.067128204,0.04736084,0.17629638,0.0490767467921482,0.0627293164413384,2461.456354293683,1686.2445795315798,2967.9387503807134,1267.8374002606974,528.7802870467563,787.4698765587519,-275.97748,134.49237,122.49197,52.628365,-18.734295,16.316309,36.733932,20.867155,1.208408,16.942589,26.439127,15.003526,-9.765347,14.946857,19.049326,11.917155,-2.7949893,10.393657,11.857323,9.688762,-1.5072366,7.3281584,3.929051,7.4409547,-1.5492389,6.761484,0.5765018,0.34854084,0.49832594,0.30662203,0.46516365,0.29714784,0.4579049,0.2866005,0.53132516,0.34960538,0.50783634,0.33385152,0.46648842,0.30287746,0.5221879,0.34028316,0.48116374,0.31128705,0.47684664,0.3131463,0.45949283,0.28493014,0.51788646,0.30765727,1.2379402,11.007997,21,3,7.66666666666667,7.33333333333333,5.33333333333333,7.33333333333333,18,8,2.25,21+Baby Life - Formula.mp4,R_AFmEwxjVkY4JZjr,0.10327172880612301,0.050562401809619004,0.11498524447668401,0.050098861882716006,0.050098861882716006,0.101080696349574,1,3,3
21+Baby Life - Formula.mp3,17.07,0.067128204,0.04736084,0.17629638,0.0490767467921482,0.0627293164413384,2461.456354293683,1686.2445795315798,2967.9387503807134,1267.8374002606974,528.7802870467563,787.4698765587519,-275.97748,134.49237,122.49197,52.628365,-18.734295,16.316309,36.733932,20.867155,1.208408,16.942589,26.439127,15.003526,-9.765347,14.946857,19.049326,11.917155,-2.7949893,10.393657,11.857323,9.688762,-1.5072366,7.3281584,3.929051,7.4409547,-1.5492389,6.761484,0.5765018,0.34854084,0.49832594,0.30662203,0.46516365,0.29714784,0.4579049,0.2866005,0.53132516,0.34960538,0.50783634,0.33385152,0.46648842,0.30287746,0.5221879,0.34028316,0.48116374,0.31128705,0.47684664,0.3131463,0.45949283,0.28493014,0.51788646,0.30765727,1.2379402,11.007997,21,3,7.66666666666667,7.33333333333333,5.33333333333333,7.33333333333333,18,8,2.25,21+Baby Life - Formula.mp4,R_2aPO3Z3lLdlzIey,0.10162217283442501,0.08281675481011101,0.131094168020045,0.065725067515432,0.065725067515432,0.114463541020556,1,3,3
21+Baby Life - Formula.mp3,17.07,0.067128204,0.04736084,0.17629638,0.0490767467921482,0.0627293164413384,2461.456354293683,1686.2445795315798,2967.9387503807134,1267.8374002606974,528.7802870467563,787.4698765587519,-275.97748,134.49237,122.49197,52.628365,-18.734295,16.316309,36.733932,20.867155,1.208408,16.942589,26.439127,15.003526,-9.765347,14.946857,19.049326,11.917155,-2.7949893,10.393657,11.857323,9.688762,-1.5072366,7.3281584,3.929051,7.4409547,-1.5492389,6.761484,0.5765018,0.34854084,0.49832594,0.30662203,0.46516365,0.29714784,0.4579049,0.2866005,0.53132516,0.34960538,0.50783634,0.33385152,0.46648842,0.30287746,0.5221879,0.34028316,0.48116374,0.31128705,0.47684664,0.3131463,0.45949283,0.28493014,0.51788646,0.30765727,1.2379402,11.007997,21,3,7.66666666666667,7.33333333333333,5.33333333333333,7.33333333333333,18,8,2.25,21+Baby Life - Formula.mp4,R_cTmyqInNF9I7MLD,0.11802363106357901,0.117310954458389,0.16640744432077,0.132124083719135,0.132124083719135,0.14590041510356902,1,3,3
21+Baby Life - Formula.mp3,17.07,0.067128204,0.04736084,0.17629638,0.0490767467921482,0.0627293164413384,2461.456354293683,1686.2445795315798,2967.9387503807134,1267.8374002606974,528.7802870467563,787.4698765587519,-275.97748,134.49237,122.49197,52.628365,-18.734295,16.316309,36.733932,20.867155,1.208408,16.942589,26.439127,15.003526,-9.765347,14.946857,19.049326,11.917155,-2.7949893,10.393657,11.857323,9.688762,-1.5072366,7.3281584,3.929051,7.4409547,-1.5492389,6.761484,0.5765018,0.34854084,0.49832594,0.30662203,0.46516365,0.29714784,0.4579049,0.2866005,0.53132516,0.34960538,0.50783634,0.33385152,0.46648842,0.30287746,0.5221879,0.34028316,0.48116374,0.31128705,0.47684664,0.3131463,0.45949283,0.28493014,0.51788646,0.30765727,1.2379402,11.007997,21,3,7.66666666666667,7.33333333333333,5.33333333333333,7.33333333333333,18,8,2.25,21+Baby Life - Formula.mp4,R_3QVndydHS3ggukh,0.08794257232732501,0.076458198103187,0.116532193340437,0.051668595679012004,0.051668595679012004,0.10438584383232401,1,3,3
22+Baby milk advert shows girls becoming ballerinas and boys scientists (1).mp3,37.99,0.027588688,0.024303053,0.11261924,0.0493247605885273,0.0624720362218147,1946.813286520985,1736.1703461672382,2122.204448023529,1380.7673349720833,691.4345254674861,920.961024137242,-401.09943,156.32095,112.0453,70.46101,-7.493905,32.464546,31.979893,30.155767,-9.921993,21.577719,14.555151,17.813854,-10.442673,16.751957,6.0763354,10.926816,-0.4171355,9.29086,-4.2927227,10.66034,3.2900798,9.676088,-6.497255,9.259744,-1.3980517,7.567943,0.2787431,0.27650714,0.38582492,0.37397072,0.34223798,0.33291188,0.2999044,0.3150399,0.28382263,0.2850547,0.34333146,0.33856207,0.34541547,0.35237196,0.25480157,0.2789961,0.27351388,0.30234224,0.21726967,0.24158092,0.19130103,0.24196716,0.19158885,0.21164395,0.24391025,1.9523667,22,3,7.75,7.25,3.25,7.0,38,15,2.533333333333333,22+Baby milk advert shows girls becoming ballerinas and boys scientists (1).mp4,R_BLMnxxAAdQShsPf,0.108078825676581,0.08445194396276301,0.13716108558450002,0.077013406635802,0.077013406635802,0.128787739495615,1,3,3
22+Baby milk advert shows girls becoming ballerinas and boys scientists (1).mp3,37.99,0.027588688,0.024303053,0.11261924,0.0493247605885273,0.0624720362218147,1946.813286520985,1736.1703461672382,2122.204448023529,1380.7673349720833,691.4345254674861,920.961024137242,-401.09943,156.32095,112.0453,70.46101,-7.493905,32.464546,31.979893,30.155767,-9.921993,21.577719,14.555151,17.813854,-10.442673,16.751957,6.0763354,10.926816,-0.4171355,9.29086,-4.2927227,10.66034,3.2900798,9.676088,-6.497255,9.259744,-1.3980517,7.567943,0.2787431,0.27650714,0.38582492,0.37397072,0.34223798,0.33291188,0.2999044,0.3150399,0.28382263,0.2850547,0.34333146,0.33856207,0.34541547,0.35237196,0.25480157,0.2789961,0.27351388,0.30234224,0.21726967,0.24158092,0.19130103,0.24196716,0.19158885,0.21164395,0.24391025,1.9523667,22,3,7.75,7.25,3.25,7.0,38,15,2.533333333333333,22+Baby milk advert shows girls becoming ballerinas and boys scientists (1).mp4,R_2So6AHOrgO8Dxbu,0.10342452094775001,0.07215567783085601,0.126107388270878,0.08022762345679,0.08022762345679,0.112777057136273,1,3,3
22+Baby milk advert shows girls becoming ballerinas and boys scientists (1).mp3,37.99,0.027588688,0.024303053,0.11261924,0.0493247605885273,0.0624720362218147,1946.813286520985,1736.1703461672382,2122.204448023529,1380.7673349720833,691.4345254674861,920.961024137242,-401.09943,156.32095,112.0453,70.46101,-7.493905,32.464546,31.979893,30.155767,-9.921993,21.577719,14.555151,17.813854,-10.442673,16.751957,6.0763354,10.926816,-0.4171355,9.29086,-4.2927227,10.66034,3.2900798,9.676088,-6.497255,9.259744,-1.3980517,7.567943,0.2787431,0.27650714,0.38582492,0.37397072,0.34223798,0.33291188,0.2999044,0.3150399,0.28382263,0.2850547,0.34333146,0.33856207,0.34541547,0.35237196,0.25480157,0.2789961,0.27351388,0.30234224,0.21726967,0.24158092,0.19130103,0.24196716,0.19158885,0.21164395,0.24391025,1.9523667,22,3,7.75,7.25,3.25,7.0,38,15,2.533333333333333,22+Baby milk advert shows girls becoming ballerinas and boys scientists (1).mp4,R_ysdra57Iv3uoFm9,0.10107685463180001,0.077208659813898,0.127191618012022,0.069357638888888,0.069357638888888,0.11926138965717001,1,3,3
22+Baby milk advert shows girls becoming ballerinas and boys scientists (1).mp3,37.99,0.027588688,0.024303053,0.11261924,0.0493247605885273,0.0624720362218147,1946.813286520985,1736.1703461672382,2122.204448023529,1380.7673349720833,691.4345254674861,920.961024137242,-401.09943,156.32095,112.0453,70.46101,-7.493905,32.464546,31.979893,30.155767,-9.921993,21.577719,14.555151,17.813854,-10.442673,16.751957,6.0763354,10.926816,-0.4171355,9.29086,-4.2927227,10.66034,3.2900798,9.676088,-6.497255,9.259744,-1.3980517,7.567943,0.2787431,0.27650714,0.38582492,0.37397072,0.34223798,0.33291188,0.2999044,0.3150399,0.28382263,0.2850547,0.34333146,0.33856207,0.34541547,0.35237196,0.25480157,0.2789961,0.27351388,0.30234224,0.21726967,0.24158092,0.19130103,0.24196716,0.19158885,0.21164395,0.24391025,1.9523667,22,3,7.75,7.25,3.25,7.0,38,15,2.533333333333333,22+Baby milk advert shows girls becoming ballerinas and boys scientists (1).mp4,R_3HTuIwWEKa03npN,0.09314757735534801,0.09125202649505601,0.130397099302956,0.074313994984567,0.074313994984567,0.11988734115940701,1,3,3
