ad_id,inner_brightness_mean,inner_brightness_std,inner_sharpness_mean,inner_sharpness_std,objects_count_yolo_mean,objects_count_yolo_std,face_count_yolo_mean,face_count_yolo_std,region_size_avg_mean,region_size_avg_std,region_count_mean,region_count_std,rule_of_thirds_mean,rule_of_thirds_std,im_num_mean,im_num_std,color_brightness_mean,color_brightness_std,color_hue_mean,color_hue_std,color_saturation_mean,color_saturation_std,color_brightness_contrast_mean,color_brightness_contrast_std,color_color_diversity_mean,color_color_diversity_std,color_clarity_mean,color_clarity_std,color_black_mean,color_black_std,color_blue_mean,color_blue_std,color_brown_mean,color_brown_std,color_gray_mean,color_gray_std,color_green_mean,color_green_std,color_orange_mean,color_orange_std,color_pink_mean,color_pink_std,color_purple_mean,color_purple_std,color_red_mean,color_red_std,color_white_mean,color_white_std,color_yellow_mean,color_yellow_std,texture_c1_contrast_mean,texture_c1_contrast_std,texture_c1_correlation_mean,texture_c1_correlation_std,texture_c1_energy_mean,texture_c1_energy_std,texture_c1_homogeneity_mean,texture_c1_homogeneity_std,texture_c1_dissimilarity_mean,texture_c1_dissimilarity_std,texture_c2_contrast_mean,texture_c2_contrast_std,texture_c2_correlation_mean,texture_c2_correlation_std,texture_c2_energy_mean,texture_c2_energy_std,texture_c2_homogeneity_mean,texture_c2_homogeneity_std,texture_c2_dissimilarity_mean,texture_c2_dissimilarity_std,texture_c3_contrast_mean,texture_c3_contrast_std,texture_c3_correlation_mean,texture_c3_correlation_std,texture_c3_energy_mean,texture_c3_energy_std,texture_c3_homogeneity_mean,texture_c3_homogeneity_std,texture_c3_dissimilarity_mean,texture_c3_dissimilarity_std,VideoNumber
109+Wyeth Lutein Launch 30_ tvc.mp4.mp4,1.2459674418604652,0.22579466727952532,127.10558139534884,425.5933638220236,0.9069767441860465,0.894798553769083,0.6976744186046512,0.860090906627517,0.1504906976744186,0.11353387540195821,5.511627906976744,2.250630525655462,0.8883441860465116,0.15260928215907255,21.0,12.556538801224908,114.89291162790697,40.35904153193297,19.650581395348837,13.214992058503565,60.3979976744186,37.97951758350739,73.33145813953489,18.492760847465135,414720.7541860465,0.15522997622591736,52.20818604651162,9.96656057532916,0.32272093023255816,0.17243788744845345,0.004511627906976744,0.00749403601927895,0.29093023255813955,0.21764753018944108,0.1068139534883721,0.11353670600377774,0.008116279069767442,0.011216928750194166,0.008837209302325582,0.02006765964070423,0.022930232558139533,0.02419602028358541,0.0005813953488372093,0.0010055218531293635,0.004302325581395349,0.008313886500825936,0.20655813953488372,0.24364614293660555,0.023465116279069772,0.02714892687277529,133.0923023255814,108.02556699007148,0.8846302325581397,0.08782450177398897,0.3766372093023256,0.1628799762946351,0.8888906976744188,0.041835157315311934,1.3163930232558139,0.9018266168476777,61.24636279069768,37.82410483954469,0.9899953488372093,0.008347995296516008,0.31958837209302327,0.18506975159871655,0.7379837209302326,0.10380305741490554,1.6028906976744186,0.8163822808481543,6.29100465116279,5.5226848150736,0.9994627906976744,0.00041116747590827664,0.23346279069767442,0.01666017525855072,0.7396767441860466,0.08883999216678769,0.9647255813953489,0.4664823245225009,109.0
11+Aptamil Follow On milks – Raise them Ready.mp4,1.4059422222222222,0.2583630853248697,52.89920666666667,98.21316643395075,1.0444444444444445,0.8516175933202209,0.8666666666666667,0.6941312425025846,0.1490288888888889,0.10388449797343163,4.688888888888889,2.1618828307143234,0.8406577777777777,0.19519007459966353,22.0,13.133925536563698,106.16895999999998,38.473961419507184,52.76411111111111,27.252140925257617,64.74159999999999,44.054192151397714,70.25731111111112,16.152184312996496,414720.79644444445,0.11263689763432334,56.552811111111104,9.716301796190072,0.32024444444444444,0.12153827596791276,0.21539999999999998,0.2738865392158519,0.13904444444444447,0.12986373199969609,0.21682222222222222,0.21732059360318431,0.006644444444444444,0.017264197787691303,0.0007555555555555556,0.0019789294116166994,0.012244444444444445,0.01649952555179522,0.006355555555555555,0.01683226819312396,0.0005555555555555556,0.001972026594366539,0.08033333333333334,0.1842019642576149,0.0013555555555555556,0.004173267498754617,170.58991111111112,141.72671477273568,0.9440622222222224,0.06564621532014304,0.3091244444444445,0.05834319371207968,0.8748244444444444,0.028924016095119066,1.5629177777777779,0.8928124671480285,305.10226222222224,302.77262444927015,0.9537044444444445,0.029214161848755,0.25784444444444443,0.06942541306897627,0.7132311111111113,0.11192144530514211,3.211713333333333,2.3481620651828177,199.83897777777779,141.95681769838558,0.9750422222222223,0.026193861953526482,0.24464666666666668,0.0576209068749435,0.6848511111111111,0.10529207995386025,3.208108888888889,1.415203474901661,11.0
110-2001 Nestle Carnation Baby Formula Commercial - Aired April 2001.mp4,2.272750980392157,1.1155262021795003,23.91797843137255,34.033960831788676,0.8431372549019608,0.8092601317155775,0.47058823529411764,0.5423261445466404,0.17006470588235295,0.12329534755785301,5.196078431372549,2.498156182812734,0.8152333333333334,0.19600303739143088,25.0,14.866068747318506,73.20692352941177,25.70990852860109,21.526607843137253,7.164733689617307,47.306135294117645,12.36765732710643,82.57993333333334,17.92631686953755,414720.6258823529,0.1410273231779813,60.67662156862745,5.221604195927292,0.5655882352941177,0.14313157254366884,0.018549019607843137,0.019662465486800174,0.1748235294117647,0.13074566239571433,0.08898039215686275,0.048544202618264705,0.031568627450980394,0.0396389984242593,0.005490196078431373,0.007387482789203934,0.019470588235294118,0.025907028344583614,0.0017254901960784316,0.003181687799722336,0.0013333333333333335,0.0024873010808236845,0.06488235294117647,0.048358927638575085,0.027607843137254902,0.04630683683059017,178.32627647058825,103.73275345116333,0.9151235294117648,0.051933860200201895,0.48251960784313724,0.06901075284217045,0.8756980392156863,0.03402796785114316,1.845994117647059,0.7094304745108615,510.7987156862745,92.68098884327974,0.9347960784313727,0.024130586074808197,0.4672980392156863,0.06998779176455301,0.7207196078431373,0.0644456515821133,3.9333294117647055,0.994638823351294,29.070203921568627,16.256208682752085,0.997694117647059,0.0014531912144939583,0.4431980392156863,0.05699259422134102,0.7110941176470588,0.06654210820755445,1.7006078431372549,0.5252928679672464,110.0
111-2002 Good Start Formula Commercial.mp4,1.7290296296296295,0.1537154759608074,25.176151851851856,16.013820304406547,1.0740740740740742,0.8286191444865889,0.6666666666666666,0.5547001962252291,0.24905555555555559,0.1335437419935544,4.111111111111111,1.4500221041639687,0.854237037037037,0.1757601078133929,13.0,7.937253933193772,108.2027962962963,19.697460439931795,30.4297037037037,10.622528917406607,41.05524444444445,14.792862614172918,94.03545925925926,14.003653681127961,414720.6492592592,0.09413271832976167,66.56207407407408,5.887319746944576,0.40196296296296297,0.08778447448218824,0.006148148148148148,0.006401344232050639,0.19040740740740741,0.12072258703301145,0.12814814814814815,0.08058521705609042,0.0011851851851851852,0.002386452743122456,0.0024814814814814816,0.0053591788289623,0.11592592592592593,0.04193027722479483,0.019,0.032184563906415664,0.0025555555555555557,0.0028329562343320843,0.1301111111111111,0.06098885984867259,0.001814814814814815,0.0046495412266409275,524.7265555555556,157.86174375772697,0.9042074074074075,0.026672485476263386,0.39967407407407407,0.02348530788833066,0.8190777777777778,0.026618289451678424,4.11017037037037,1.1216121288350342,485.58581481481485,91.91079433098623,0.9050407407407407,0.029937707882808147,0.3776962962962963,0.025259476233705624,0.6952888888888888,0.043194411438138354,3.465077777777778,0.5660810415841762,20.207166666666666,6.938730046130698,0.9988555555555556,0.00030925883276150236,0.35001481481481483,0.01191981878100837,0.6845666666666667,0.04453789225091198,1.5573,0.2679352978727398,111.0
"112-Bobbie Launches First Organic, European-Style Infant Formula in the U.S..mp4",1.504691304347826,0.19999737705789922,552.3775695652173,1049.9636124889398,1.0434782608695652,0.4746540241984124,0.782608695652174,0.42174116783664994,0.1370608695652174,0.07735101655987366,6.304347826086956,1.844766124834248,0.9666086956521739,0.06528523369897998,11.0,6.782329983125268,96.10442173913043,20.93008596125241,102.34121739130434,12.398476148875277,33.36152173913044,3.1936164144567734,60.844234782608694,9.203840824924852,414720.83652173914,0.06990959720688886,53.88241304347826,2.5963966056658303,0.3491739130434783,0.1051871285652873,0.03717391304347826,0.030958406368887692,0.05173913043478261,0.034354062074631986,0.36969565217391304,0.14049407453781515,0.07226086956521739,0.2188987348672491,0.0,0.0,0.022260869565217393,0.038744169521835924,0.0925217391304348,0.07573630663223875,0.0,0.0,0.005347826086956522,0.006456910995572347,0.0,0.0,338.6571739130435,141.94525877559025,0.9686521739130435,0.011791363155262741,0.3172521739130435,0.147760435316966,0.8634956521739131,0.04096139510964033,2.535095652173913,0.9734454607117119,91.34714347826088,28.53464575297937,0.9515043478260871,0.01701575415102319,0.2844913043478261,0.14810574819439434,0.7952869565217392,0.06624483722146222,1.330804347826087,0.4640072878329125,27.33853043478261,22.52472773370786,0.9959347826086957,0.003579564307623349,0.27209565217391307,0.15366607385159686,0.7444652173913044,0.08243124191875781,1.1041,0.4534784178486838,112.0
113-Burt_s Bees Baby Formulas.mp4,1.5647021739130433,0.2549159194620239,226.51416086956525,460.2689829665376,1.434782608695652,0.9809785117828576,0.8913043478260869,0.6404255831368949,0.09335,0.06683445468718462,9.282608695652174,3.7986140365972716,0.88475,0.13582402299380703,22.5,13.42261772780059,82.5621804347826,18.338652188904415,25.22136956521739,12.291889966529771,60.06028695652174,10.713948507988363,73.30707173913044,13.600496861718991,414720.69086956524,0.10776159053749444,52.993523913043475,5.332449641255564,0.44073913043478263,0.12751356089671553,0.0019782608695652175,0.003974860614941429,0.2748260869565217,0.12018713267194364,0.11158695652173913,0.05548676562406832,0.052760869565217396,0.08747804417429773,0.001391304347826087,0.003636104514263492,0.019434782608695654,0.010888632551453819,0.00023913043478260867,0.00048003623051671394,0.0013695652173913043,0.0034855810652341516,0.08032608695652174,0.061793582675738916,0.01534782608695652,0.035720655332612594,122.38555652173913,76.55831610882619,0.9391934782608695,0.019873627440224674,0.2789304347826087,0.05760006122514192,0.8319000000000001,0.05146446022904219,1.6043586956521738,0.6787003346514857,277.5443847826087,108.33847164583773,0.9515413043478261,0.024773413850667086,0.23690434782608696,0.028914379018226587,0.6367717391304348,0.0806706766580259,3.5449739130434783,1.139612449414231,100.34336086956522,51.753328648041695,0.9900195652173913,0.005744431876568849,0.22838478260869569,0.014341996876172271,0.6481456521739131,0.09053250786693323,2.3276804347826086,1.0334006925614445,113.0
114-Carnation Follow Up Formula Commercial (1995).mp4,2.162908333333333,0.32392240550124707,31.73233611111111,24.3661006662729,1.4166666666666667,1.4417251570848824,0.5555555555555556,0.5039526306789697,0.09480000000000001,0.059614092293685056,7.055555555555555,1.8038758976072202,0.7481694444444444,0.1596604500976896,17.5,10.535653752852738,81.23981944444444,8.854134402665697,24.772000000000002,6.796967327944342,87.20470833333333,19.004966512532985,91.91902499999999,9.09254434874686,414720.3911111111,0.18083580201650462,80.36898611111111,2.2309264675277576,0.5064166666666667,0.04504814884416135,0.006333333333333333,0.005626468062394281,0.09705555555555556,0.0551382389710208,0.006750000000000001,0.007124906014417714,0.002611111111111111,0.003007398284970656,0.10500000000000001,0.05037629828174585,0.10097222222222223,0.0407651714868122,0.03402777777777778,0.024800329618905256,0.11572222222222223,0.08298902203169872,0.011277777777777779,0.012661778505432597,0.013805555555555555,0.013837463525711524,488.7249138888889,147.0838326056949,0.9014888888888889,0.056292038400661784,0.5044861111111111,0.02651901908095157,0.8460222222222222,0.016849368129078498,3.3740805555555555,0.8055613179886943,579.881938888889,123.88702158757916,0.9674305555555556,0.011554759549811706,0.46758888888888894,0.027222834719380883,0.6924027777777778,0.02431744213653013,4.85211111111111,0.7989936995202253,73.05287222222222,27.500769884793204,0.9957416666666666,0.0013784826026156743,0.4532388888888889,0.03251481664698883,0.6715055555555556,0.0383773962076968,2.675563888888889,0.5388581171078486,114.0
115-Enfamil commercial 2010 Gina Santoriello.mp4,2.294918181818182,0.07712303752801473,96.36235454545454,54.78810169294507,0.75,0.4380187953915665,0.75,0.4380187953915665,0.2813136363636364,0.07790596774140707,4.045454545454546,1.2380507081801497,0.8628818181818182,0.2032923284940293,21.5,12.84523257866513,97.37330909090907,5.820466543388606,30.98468181818182,14.870317420131816,27.21964090909091,17.414010582811972,112.96131363636364,5.676322448991602,414720.83590909094,0.1325127143025997,69.8388090909091,3.7577288956767227,0.56675,0.00048823364593527117,0.012727272727272728,0.015733778854431925,0.042545454545454546,0.057630117507902326,0.005204545454545455,0.0039033649493889753,0.0005454545454545455,0.0010219576620399274,0.06334090909090909,0.06246559729695989,0.052431818181818184,0.05118884222865721,0.00045454545454545455,0.0008199417294822238,0.0015681818181818184,0.0016760658153354697,0.25063636363636366,0.13018325025491745,0.003659090909090909,0.007313393835073575,139.96871136363637,41.83461003784116,0.950759090909091,0.04767616204206577,0.5871863636363637,0.015775158435928527,0.9392068181818182,0.013739120816245225,1.330418181818182,0.2956031660093593,419.41360000000003,121.00837076465332,0.903709090909091,0.043496023973231344,0.572309090909091,0.021006818584957357,0.8794068181818182,0.03905834275129712,2.3760545454545454,0.5285304450778663,77.29285227272727,23.720255427322794,0.9970181818181818,0.0007613551954345694,0.5470977272727273,0.007615177276147038,0.8672636363636365,0.030132506521363955,1.1061045454545455,0.26501626273446316,115.0
116-Enfamil® PREMIUM™ Infant Formula.mp4,1.2421161290322582,0.13148166943665365,49.02592580645162,65.92831823030205,2.2903225806451615,0.9378538758639955,0.9032258064516129,0.3005371535187643,0.0858,0.03731829756745789,8.35483870967742,3.9711323917893093,0.8807451612903227,0.1023251739593266,15.0,9.092121131323903,124.31980000000001,43.382898639656005,21.069129032258065,13.278124410076234,71.9175935483871,15.080301439160854,79.17305806451613,18.299035156090866,414720.6764516129,0.1717274660103327,56.394545161290324,10.193527650845867,0.28774193548387095,0.05678495560265675,0.025193548387096774,0.04029592150978285,0.30100000000000005,0.17537122530981722,0.06525806451612903,0.05659797861050957,0.01064516129032258,0.010028454141746785,0.033129032258064524,0.048105953848758945,0.08019354838709677,0.11886138126822036,0.0012903225806451613,0.002492569603001379,0.041451612903225805,0.03750185658486561,0.08661290322580645,0.10956784121245153,0.06725806451612903,0.16384707661758582,178.88546451612905,115.94868568958584,0.8671483870967742,0.0838812727250755,0.29205806451612903,0.0403439691832914,0.8528645161290322,0.03782412412193306,1.5477387096774193,0.8500531770336172,69.43113870967741,32.53424176267908,0.9908290322580646,0.0038604139284440582,0.2313161290322581,0.016302823820311903,0.6382451612903226,0.07083307531894814,2.074016129032258,0.7458407100253932,14.962912903225806,7.3892979195474275,0.9985096774193549,0.0009775325531526224,0.23720322580645165,0.023557878850057334,0.6628322580645162,0.0681377643068158,1.4734,0.42578821026421104,116.0
117-Gerber Baby Food Commercial - 1970s.mp4,1.6537941176470587,0.27755534013640465,8.622170588235294,16.711190517201516,0.5294117647058824,0.7174300539794393,0.058823529411764705,0.24253562503633297,0.3165352941176471,0.10028904439902991,3.5294117647058822,1.1245914290767742,0.8088235294117647,0.2785202495542554,8.0,5.049752469181039,89.79467058823529,15.302954282211513,14.730647058823529,0.5962354758374057,38.799111764705884,5.911441027668541,85.05392352941176,9.45912021685483,414720.81411764707,0.02980327656430134,49.52408235294118,2.2539240379933196,0.41517647058823526,0.03563922574586471,0.008470588235294119,0.0005144957554275266,0.13323529411764706,0.05502218803783242,0.21158823529411763,0.0518061999469289,0.07905882352941176,0.03626718659517735,0.0,0.0,0.034,0.0088175960442742,0.0011764705882352942,0.00039295262399668794,0.0,0.0,0.11494117647058823,0.07369232540454541,0.0017058823529411766,0.0024689245098411003,99.72089411764706,13.186634177950346,0.8658941176470588,0.011579533161371162,0.3800588235294118,0.002393496089282731,0.8675941176470588,0.008211917451807145,1.1438176470588235,0.07823218036152157,383.8810411764706,34.04315600140979,0.9008882352941177,0.01349545675185453,0.35728823529411763,0.0016081364808922523,0.7139411764705883,0.034715415502762054,2.9605529411764704,0.3930955261091874,27.91883529411765,11.417866517707084,0.9981117647058824,0.0005611175823091592,0.3508294117647059,0.001465761195540694,0.6859647058823529,0.032999241301438886,1.6545470588235294,0.46329750986494495,117.0
118-SMA FORMULA FOR INFANTS COMMERCIAL 1960.mp4,1.6177238095238096,0.20323503852115307,0.0,0.0,0.6190476190476191,0.6608339503023748,0.2619047619047619,0.44500061986933037,0.3270761904761905,0.11996209728549084,3.4047619047619047,1.4152397678360285,0.8500000000000001,0.17328173168740366,20.5,12.267844146385297,38.75222380952381,10.193942026249767,15.198595238095239,1.3725315414123989,43.244435714285714,6.209758679330677,41.84752857142857,9.263864462662355,414720.96476190473,0.014183139284155122,35.51751904761905,2.4031235918439813,0.6524761904761904,0.10955636439867614,0.0002142857142857143,0.0013887301496588273,0.036166666666666666,0.015213788140811478,0.15921428571428572,0.09461205402352557,0.15195238095238095,0.03460435076336175,0.0,0.0,0.0,0.0,2.380952380952381e-05,0.00015430334996209192,0.0,0.0,0.0,0.0,0.0,0.0,52.44829047619047,16.637911202282247,0.8914428571428572,0.0278633174609614,0.46791666666666665,0.009427487487406348,0.9308333333333333,0.01092633128946557,0.7576857142857143,0.1617449219942956,437.2268404761905,58.64029586906717,0.9043833333333334,0.028576793558433112,0.4333547619047619,0.010112614734636937,0.7889071428571429,0.017639512089612397,3.3330309523809527,0.5020377468502595,8.974785714285714,5.114197960416425,0.9975690476190476,0.0008022797076982635,0.42984999999999995,0.0037384782348163035,0.8124714285714286,0.030840694415913292,0.7425190476190476,0.2551773264242378,118.0
119-VINTAGE 1958 PET EVAPORATED MILK COMMERCIAL - CUTE BABIES.mp4,1.8493272727272727,0.48348032232751936,0.0,0.0,1.1363636363636365,0.8888437939499213,0.6818181818181818,0.6463349888014092,0.09725,0.08203264594050348,3.9545454545454546,1.8381479480139455,0.894259090909091,0.21957893831493758,10.5,6.493586579592718,57.95721363636364,8.419292942900645,23.177545454545456,0.8444681463598559,24.93352727272727,6.583632059323644,65.76826363636364,5.53630115755873,414720.99,0.025071326831156298,45.10968181818182,3.1426479589574474,0.6485,0.07103168307171104,0.0,0.0,0.0,0.0,0.3154545454545455,0.07001409876570595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03590909090909091,0.019500693738353423,0.0,0.0,34.74336363636364,9.651020935806564,0.9576409090909092,0.009618764354407883,0.5462227272727274,0.016092971900452207,0.9555318181818183,0.005931946309010799,0.6813363636363636,0.10442245035684686,330.6102318181818,68.926381773167,0.9287318181818183,0.019393994808497707,0.39380909090909094,0.011501424718823787,0.8358681818181819,0.025994017376964686,2.6237409090909094,0.3723610826412998,15.653281818181819,5.237762789555639,0.9981636363636365,0.0006207103876054824,0.3723818181818182,0.007511618706005743,0.7168363636363636,0.05074938935081407,1.3975727272727274,0.3401521608840851,119.0
12+Aptamil Follow On Milks (1).mp4,1.4686000000000001,0.304150839126208,44.58410571428571,89.3307586530495,0.9714285714285714,0.6635782805771913,0.8285714285714286,0.6176670665026726,0.15093142857142858,0.0935471437342709,5.9714285714285715,2.467264671246924,0.8604714285714287,0.17127789523157383,17.0,10.246950765959598,98.25462285714285,32.52770379078774,53.57131428571429,27.449684933123205,60.02103999999999,43.73617474950159,67.71740857142858,14.646851972339666,414720.76228571427,0.0901334211859783,56.661939999999994,9.33305652673839,0.3339142857142858,0.13238299416034197,0.15171428571428572,0.24737570514462068,0.14634285714285714,0.12240120694741895,0.2639142857142857,0.2097841147225308,0.0064,0.016186777465137473,0.0005142857142857143,0.0017551843974088774,0.017028571428571428,0.020199717112587775,0.010342857142857143,0.021531021200806518,0.0007714285714285716,0.0022107453399211755,0.06748571428571429,0.1564203182658396,0.0014,0.004447074385282451,287.27386285714283,268.0570311666356,0.9423742857142857,0.04693495713943572,0.29739714285714286,0.034374918059489806,0.8578657142857143,0.032025779531837294,2.308417142857143,1.7289762395002142,246.79656571428572,183.26082341521257,0.9370542857142857,0.055588336392242754,0.24619142857142856,0.034459134974535816,0.7023542857142857,0.10099940111312584,2.9064457142857143,1.4003940219353515,189.3800885714286,161.61777309261788,0.9805428571428573,0.016102416437480754,0.23064,0.015867469496907625,0.6677685714285714,0.113509115393042,2.960317142857143,1.5541188667699841,12.0
120-What you didn_t know about ingredients in formula _ Ad Content for Enfamil.mp4,1.3316307692307692,0.09365514209601973,45.50543846153846,46.87240537397845,1.3846153846153846,0.6504436355879909,1.0,0.5773502691896257,0.09774615384615384,0.025105132788091206,9.538461538461538,2.025478734167333,0.9222,0.07130873018081307,6.0,3.8944404818493075,145.49519230769232,6.963158831361606,59.115923076923075,17.591068583524322,66.60561538461539,16.824297828480397,92.72426153846155,1.698054550330301,414720.6684615385,0.07797928715245453,66.3346,2.6178391410347115,0.2551538461538462,0.021478074688102086,0.3676153846153846,0.15154731849686337,0.09261538461538463,0.04218518393452545,0.07061538461538462,0.06896078409929621,0.002,0.002798809270624444,0.0019230769230769232,0.0028419928002940257,0.029384615384615384,0.03223750006213898,0.052153846153846155,0.08051795467869899,0.0031538461538461538,0.0027942248133771045,0.06507692307692309,0.09210271579280525,0.060153846153846155,0.05825639614933018,170.7791076923077,34.43383393576395,0.9634230769230769,0.010516348688760304,0.3461692307692308,0.031650602538113574,0.8621769230769232,0.011979715762220332,1.5885615384615384,0.31951801863239143,277.4349461538461,133.01067128555022,0.9571846153846154,0.021480605444363327,0.31641538461538465,0.030480098593285588,0.7221846153846154,0.0554636644743482,3.4749384615384615,1.3155422611597987,192.05889230769228,97.8868041224017,0.9889,0.005560425643179979,0.3178,0.04331531676747462,0.7143846153846154,0.03987024467264287,3.215661538461539,1.2200639973231333,120.0
13+Aptamil Follow On Milks.mp4,1.5498703703703702,0.31387294197446164,21.267396296296297,23.531381859313573,1.1851851851851851,0.9622504486493761,0.8148148148148148,0.786278333819277,0.09951851851851853,0.05616115573156783,6.518518518518518,2.2424294924233465,0.7693703703703704,0.19550281488198742,13.0,7.937253933193772,100.21138148148148,39.56890893676729,47.4077037037037,27.510366680741132,73.13445555555556,42.860152339972394,71.3443962962963,18.480927003919916,414720.6822222222,0.17097758140222455,58.70546666666666,10.677905922114995,0.3451481481481482,0.1403993490297487,0.20092592592592592,0.2789058189433412,0.13640740740740742,0.10776193821398782,0.1655925925925926,0.17784225059548167,0.045259259259259256,0.10380106439079018,0.0005925925925925926,0.0018029731697150266,0.011777777777777778,0.017887110385658104,0.009518518518518518,0.023447765795438183,0.00044444444444444447,0.0005773502691896258,0.0768888888888889,0.10578364470550013,0.007555555555555556,0.015591746666187343,280.33345185185186,303.63325387937283,0.9265481481481481,0.055161590387977875,0.2910777777777778,0.032108054744677074,0.8271518518518519,0.04284123077283206,2.476074074074074,1.9305189046536353,335.99313333333333,194.74383652081164,0.9423814814814816,0.05631077938231606,0.23807037037037038,0.01349734489032266,0.6334222222222222,0.1028066345260076,4.2306888888888885,1.8985558115281151,258.6972,176.47137951743815,0.9747666666666667,0.018034752776024034,0.2325962962962963,0.01822262924290061,0.6303148148148148,0.10322736929748706,3.885822222222222,2.09170597182398,13.0
"14+Aptamil Toddler Milk, with Vitamin D.mp4",1.2352708333333333,0.053590017558161465,18.3802,21.29491365242761,1.5,1.1420804814403214,0.875,0.3378319623460881,0.09562083333333334,0.06566583374186681,7.916666666666667,3.412466488660641,0.922475,0.10008599454642904,11.5,7.0710678118654755,140.2512625,23.44136422771419,51.27462500000001,20.98533942875877,35.61340833333333,11.578199416103436,86.85205,8.200943234509806,414720.6783333333,0.08835042217875759,58.982483333333334,5.940810519922613,0.276375,0.05725519721995247,0.15633333333333335,0.1736605050507822,0.11020833333333334,0.10339286795967861,0.21050000000000002,0.15478287738130073,0.010916666666666667,0.01770265680543501,0.0009583333333333333,0.002349452603529572,0.035708333333333335,0.044785944191246534,0.0031666666666666666,0.00420834230161191,0.0014583333333333334,0.002413353551040303,0.1915,0.099508793581271,0.0030416666666666665,0.008348283690658227,283.7981541666667,143.3070568882107,0.9417166666666668,0.024113764185386032,0.2885416666666667,0.03632331765955722,0.8190000000000001,0.04484501814219628,2.7786125,1.2160190714009669,168.195275,71.22033798443819,0.9512791666666667,0.01761084100815444,0.25409166666666666,0.02743139928378913,0.7201624999999999,0.07250105134170245,2.5900583333333334,1.0849805483797017,146.0678,92.2244812243898,0.9902583333333334,0.006906198643982479,0.23385,0.014034987337551022,0.6725041666666667,0.09755084506650065,3.058308333333333,1.4300422693408223,14.0
15+Aptamil TV Commercial July 2019.mp4,1.3420063492063492,0.22286297386584358,83.77613174603175,126.88196332084476,1.4761904761904763,0.9132915101370862,1.1111111111111112,0.8445481920799545,0.18163174603174603,0.15158349751166827,4.444444444444445,2.434813219157966,0.9041444444444445,0.13274121534360023,31.0,18.33030277982336,131.08703174603176,21.709179709253263,33.74384126984127,14.431777726998678,41.23613492063492,16.11067495954116,89.15402063492064,10.281563691371495,414720.7444444444,0.0625990255030399,55.616234920634916,5.2235820995459,0.28855555555555557,0.03306532038535815,0.07901587301587301,0.09183022414523585,0.25815873015873014,0.18475984467630704,0.1566984126984127,0.0867517100176603,0.011777777777777778,0.00832687922109622,1.5873015873015872e-05,0.00012598815766974242,0.008047619047619048,0.011877640380724823,3.1746031746031745e-05,0.00017673143177130224,9.523809523809524e-05,0.00042933879074109183,0.1920793650793651,0.1974457297087874,0.005285714285714286,0.013480485981749599,101.23161746031747,45.305699590258556,0.9351063492063493,0.06018732283467276,0.31376031746031746,0.14704454837344097,0.8277507936507936,0.03792408747287506,1.6258507936507938,0.45459216989162854,386.91070952380954,75.66441314844101,0.8963492063492065,0.032355908235545704,0.2860238095238095,0.15515334944279474,0.6949634920634921,0.08299569810380437,3.2050746031746034,0.6238133413357468,78.84716825396826,11.389272215736057,0.9948603174603174,0.0013097081283493946,0.2625730158730159,0.09712882234991008,0.6563238095238095,0.09181651884949983,2.71665873015873,0.48114824240825715,15.0
16+Aptamil庐 Organic Follow On Milk.mp4,1.4310857142857143,0.19475613285777232,75.31898571428572,127.30602574547791,1.3333333333333333,1.3165611772087662,1.0,0.8366600265340756,0.09168095238095238,0.04553064483452456,6.238095238095238,2.567192277659816,0.8966095238095239,0.1183307267989253,10.0,6.2048368229954285,114.5247761904762,22.860666724636545,29.606380952380952,8.068471190232945,56.72648095238095,21.825410349718947,78.53988095238095,8.960688012012197,414720.51523809525,0.14965356820206882,54.038333333333334,4.660328833498056,0.26071428571428573,0.04283940108958441,0.02757142857142857,0.03333102372950976,0.20361904761904762,0.14626909317777156,0.1283809523809524,0.07019862975192336,0.19385714285714284,0.15334219436094088,0.009619047619047619,0.0204511031254458,0.02080952380952381,0.018861651697608686,0.001380952380952381,0.0019358768162305803,0.0032380952380952383,0.003858817978406884,0.13695238095238096,0.10860592810269439,0.013476190476190478,0.01678278596544402,149.7564285714286,42.38468964805739,0.9229904761904761,0.029804444379352247,0.25335238095238094,0.009738974229744072,0.8018238095238095,0.042327141466934705,1.9125904761904762,0.383663461779672,408.9896380952381,217.2987686208196,0.9189,0.03848185286599389,0.23112380952380954,0.007412483036196776,0.6201571428571429,0.104109920619644,4.5551571428571425,2.0421315039858303,435.21050952380955,118.50337651420698,0.9617285714285715,0.018211017073660202,0.22592857142857145,0.0026258604032093668,0.6176285714285714,0.08132528599923361,5.74857619047619,1.5572938749332967,16.0
